id,title,released,popularity,average_stars,total_votes,genres,overview
93456,Despicable Me 2,2013-06-26,130.481,6.9,9898,"['Animation', 'Comedy', 'Family']",Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.
22894,Legion,2010-01-21,130.066,5.8,2143,"['Horror', 'Action', 'Fantasy']","When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael."
899082,Harry Potter 20th Anniversary: Return to Hogwarts,2022-01-01,127.366,7.5,1853,['Documentary'],"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time."
846214,"The Simpsons: The Good, the Bart, and the Loki",2021-07-07,131.799,7.4,550,"['Animation', 'Comedy', 'Family']",Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.
503736,Army of the Dead,2021-05-14,109.18,6.3,3169,"['Action', 'Crime', 'Horror', 'Thriller']","Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted."
1726,Iron Man,2008-04-30,122.852,7.6,23119,"['Action', 'Science Fiction', 'Adventure']","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
619979,Deep Water,2022-03-18,116.907,5.7,722,"['Drama', 'Mystery', 'Thriller']","Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family."
24752,Dragon Ball Z: Cooler's Revenge,1991-07-20,124.176,6.9,492,"['Action', 'Animation', 'Science Fiction']","After defeating Frieza, Goku returns to Earth and goes on a camping trip with Gohan and Krillin. Everything is normal until Cooler - Frieza's brother - sends three henchmen after Goku. A long fight ensues between our heroes and Cooler, in which he transforms into the fourth stage of his evolution and has the edge in the fight... until Goku transforms into a Super Saiyan."
39105,Dragon Ball Z: Bojack Unbound,1993-07-10,113.672,7.0,419,"['Action', 'Animation', 'Science Fiction']","Mr. Money is holding another World Martial Arts Tournament and Mr. Satan invites everyone in the world to join in. Little does he know that Bojack, an ancient villain who has escaped his prison, is competing. Since Goku is currently dead, it is up to Gohan, Vegeta, and Trunks to defeat Bojack and his henchman."
617653,The Last Duel,2021-10-13,131.433,7.5,2329,"['Action', 'Drama', 'History']","King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel."
49529,John Carter,2012-03-07,102.312,6.3,4824,"['Action', 'Adventure', 'Science Fiction']","John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands."
72545,Journey 2: The Mysterious Island,2012-01-19,125.86,6.1,3612,"['Adventure', 'Action', 'Science Fiction']","Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island."
22803,Law Abiding Citizen,2009-10-15,141.395,7.3,4112,"['Drama', 'Crime', 'Thriller']",A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.
939243,Sonic the Hedgehog 3,2024-12-20,122.315,0.0,0,"['Action', 'Adventure', 'Fantasy']","The third film in the ""Sonic the Hedgehog"" franchise."
420818,The Lion King,2019-07-12,138.974,7.1,8582,"['Adventure', 'Family', 'Animation', 'Drama']","Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his."
557,Spider-Man,2002-05-01,133.159,7.2,16049,"['Fantasy', 'Action']","After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man."
550205,Wish Dragon,2021-01-15,126.987,8.0,927,"['Animation', 'Family', 'Comedy', 'Fantasy']",Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.
908762,My Fake Boyfriend,2022-06-10,117.697,6.1,68,"['Comedy', 'Romance']","A young man in a tricky situation follows the advice of his unconventional best friend and uses social media to create a fake boyfriend to keep his awful ex-lover out of his life. But everything backfires when he meets the real love of his life, and breaking up with his fake boyfriend proves hard to do."
260514,Cars 3,2017-06-15,122.768,6.8,4639,"['Animation', 'Adventure', 'Comedy', 'Family']","Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!"
793937,The School of the Magical Animals,2021-10-14,134.499,6.0,26,"['Family', 'Adventure']","Ida has a hard time making friends. One day, her weird class teacher announces that everyone in the class will have a magical animal with them. Ida is put to the side of the fox Rabbat. Benni, just like Ida also an outsider, has the turtle Henrietta as a new companion. Together they have amazing adventures ahead of them, but will they be able to fulfill the main requirement of the ""Magic Pet Shop"": to keep their new friends a secret from adults?"
70981,Prometheus,2012-05-30,116.227,6.5,10401,"['Science Fiction', 'Adventure', 'Mystery']","A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race."
9806,The Incredibles,2004-10-27,95.862,7.7,15437,"['Action', 'Adventure', 'Animation', 'Family']","Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume."
47971,xXx: Return of Xander Cage,2017-01-13,103.981,6.0,6540,"['Action', 'Adventure', 'Crime']","Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments."
592508,Sooryavanshi,2021-11-05,120.289,5.7,114,"['Action', 'Crime', 'Thriller']","A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city."
525660,Dynasty Warriors,2021-04-27,132.974,6.4,92,"['Action', 'Adventure', 'Fantasy']","In the turbulent late Eastern Han Dynasty. Ambitious Dong Zhuo controls the court and the commonalty, and heroes from all over the country begin to rise."
18785,The Hangover,2009-06-02,130.317,7.3,14697,['Comedy'],"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time."
111,Scarface,1983-12-09,111.708,8.2,9485,"['Action', 'Crime', 'Drama']","After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall."
741074,Once Upon a Snowman,2020-10-23,114.626,6.9,441,"['Animation', 'Family', 'Comedy', 'Fantasy']","The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle."
39100,Dragon Ball Z: The World's Strongest,1990-03-10,111.832,6.4,376,"['Action', 'Animation', 'Science Fiction']","The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue."
284054,Black Panther,2018-02-13,120.023,7.4,19387,"['Action', 'Adventure', 'Science Fiction']","King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war."
604822,Vanguard,2020-09-30,118.556,6.3,415,"['Action', 'Adventure', 'Crime']",Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.
831728,Snotty Boy,2022-01-13,110.961,5.9,4,['Animation'],"1960's Siegheilkirchen, a small town in the Austrian hinterland is steeped in reactionary and ultra-Catholic attitudes. The son of a hard-working innkeeper and his wife, called Snotty Boy by all and sundry, is at odds with the narrow-minded confines of his home town. But his unstoppable talent for drawing gives him an outlet for his discontent."
717728,Jeepers Creepers: Reborn,2022-09-15,165.677,0.0,0,"['Horror', 'Thriller', 'Mystery']","Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she believes that something unearthly has been summoned… and that she is at the center of it."
763164,Apex,2021-11-12,112.32,5.4,470,"['Action', 'Thriller', 'Science Fiction']","Ex-cop Thomas Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose."
8922,Jeepers Creepers,2001-07-01,165.655,6.4,2333,"['Horror', 'Thriller']",A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.
68726,Pacific Rim,2013-07-11,117.714,6.8,10725,"['Action', 'Science Fiction', 'Adventure']","As war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world."
126889,Alien: Covenant,2017-05-09,118.057,6.1,7210,"['Horror', 'Science Fiction', 'Mystery']","Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition."
12153,White Chicks,2004-06-23,119.032,6.9,3008,"['Comedy', 'Crime']","Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women."
841755,Mortal Kombat Legends: Battle of the Realms,2021-08-30,118.836,7.8,279,"['Animation', 'Action', 'Fantasy']","The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat."
72105,Ted,2012-06-29,101.135,6.4,10770,"['Comedy', 'Fantasy']","John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
657654,Senior Couple And Exchange Sex,2019-12-23,97.495,0.0,0,['Romance'],"Local college couple Won-young and Jun-seok have a long time to graduate, but the two who Jun-seok already got a job and had nothing to do until graduation graduated from vacation and lived in Tokyo. Let's go to the house of a close senior couple, Ari and Sungho.  One day before they came, Ari and Seong-ho fought out loud. I greet you welcomingly, but I feel a cold atmosphere for some reason. Seong-ho tells Jun-suk about the couple's fight the other day, and after having sex that night, Jor explains to the young couple the situation of Seong-ho's husband and procrastinates to do it next time. In the end, Won-young can't tolerate her sexual desires and goes to Seong-ho to tempt her. What will happen to the love of the two couples?"
630004,The Vault,2021-03-04,131.259,6.9,659,"['Crime', 'Action', 'Thriller']","When an engineer learns of a mysterious, impenetrable fortress hidden under The Bank of Spain, he joins a crew of master thieves who plan to steal the legendary lost treasure locked inside while the whole country is distracted by Spain's World Cup Final. With thousands of soccer fans cheering in the streets, and security forces closing in, the crew have just minutes to pull off the score of a lifetime."
79082,One Piece 3D: Straw Hat Chase,2011-03-19,111.471,6.8,106,"['Animation', 'Adventure']","One Piece 3D: Straw Hat Chase is the 11th One Piece film of the series, and is set before the time-skip. This is One Piece's first movie release to be in 3D CGI. The movie is also the first One Piece film since Movie 3 to be a double-feature. This time, the film was featured with ""Toriko 3D: Gourmet Adventure"", both being billed as the ""Jump Heroes Film"". The double-feature was released on March 19, 2011.granmaster"
615904,Marry Me,2022-02-09,110.989,7.0,509,"['Romance', 'Comedy', 'Music']","Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she decides to marry Charlie, a stranger in the crowd, instead."
39103,Dragon Ball Z: The Return of Cooler,1992-03-07,117.934,6.6,425,"['Action', 'Animation', 'Science Fiction']",Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.
760195,Separation,2021-04-30,115.941,5.8,154,"['Horror', 'Drama']",A young girl finds solace in her artist father and the ghost of her dead mother.
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,115.607,6.6,10379,"['Adventure', 'Action', 'Fantasy']","Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy."
736732,Broker,2022-06-08,111.795,7.0,29,['Drama'],"Sang-hyeon is the owner of a launderette and a volunteer at the nearby church, where his friend Dong-soo works. The two run an illegal business together: Sang-hyeon occasionally steals babies from the church's baby box with the help of Dong-soo, who deletes the church's CCTV footage that shows a baby was left there, and they sell them on the adoption black market. But when a young mother, So-young, comes back after having abandoned her baby, she discovers them and decides to go with them on a road-trip to interview the baby's potential infertile parents. Meanwhile, two detectives, Soo-jin and Detective Lee, are on their trail."
351286,Jurassic World: Fallen Kingdom,2018-06-06,121.381,6.6,10126,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on Isla Nublar. So, Claire Dearing recruits Owen Grady to help prevent the extinction of the dinosaurs once again."
260346,Taken 3,2014-12-16,118.109,6.2,4967,"['Thriller', 'Action']","Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice."
50723,Naruto Shippuden the Movie: The Lost Tower,2010-07-31,119.09,7.0,318,"['Adventure', 'Action', 'Animation']","Assigned on a mission to capture Mukade, a missing-nin, Naruto Uzumaki sets out for the once glorious historic ruins of ""Ouran"", where he pursues and corners the rouge ninja. Mukade's goal is revealed to be a dormant leyline within the ruins; he unleashes the power of the leyline, causing a light to envelop Naruto, sending him into the past, 20 years before the series began. When Naruto awakens, he comes into contact with the Fourth Hokage, Minato Namikaze."
637693,Spirit Untamed,2021-05-20,135.845,7.4,401,"['Animation', 'Adventure', 'Family', 'Western']",Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.
532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,2019-08-30,121.009,8.3,403,"['Animation', 'Adventure', 'Comedy', 'Fantasy']","It is not strange that the Demon Lord's forces fear the Crimson Demons, the clan from which Megumin and Yunyun originate. Even if the Demon Lord's generals attack their village, the Crimson Demons can just easily brush them off with their supreme mastery of advanced and overpowered magic.  When Yunyun receives a seemingly serious letter regarding a potential disaster coming to her hometown, she immediately informs Kazuma Satou and the rest of his party. After a series of wacky misunderstandings, it turns out to be a mere prank by her fellow demon who wants to be an author. Even so, Megumin becomes worried about her family and sets out toward the Crimson Demons' village with the gang.  There, Kazuma and the others decide to sightsee the wonders of Megumin's birthplace. However, they soon come to realize that the nonsense threat they received might have been more than just a joke."
10020,Beauty and the Beast,1991-10-22,114.864,7.7,8555,"['Romance', 'Family', 'Animation', 'Fantasy']","Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within."
14160,Up,2009-05-28,119.054,7.9,17453,"['Animation', 'Comedy', 'Family', 'Adventure']","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life."
751237,Umma,2022-03-18,111.625,5.7,125,"['Horror', 'Mystery']","Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother."
436931,Pokémon the Movie: I Choose You!,2017-07-15,118.502,7.0,526,"['Family', 'Animation', 'Adventure', 'Fantasy']","Ash Ketchum wakes up late one morning after having broken his alarm clock in his sleep. He eventually makes it to Professor Oak's lab, but is told that the three starter List of Pokémon (Bulbasaur, Squirtle, and Charmander) have already been taken by Trainers who were on time. However, Oak reveals that he has one more Pokémon, an Electric-type named Pikachu. Despite its volatile and feisty personality, as well as its refusal to get inside a Poké Ball, Ash happily takes Pikachu for his journey."
197158,Porno,1981-01-01,98.859,4.3,46,['Drama'],"Three tales of the erotic: Two young ladies experiment with lesbianism, a handsome and wealthy socialite makes a beautiful woman patiently wait to make love to him, and a gorgeous, but controlling and dominating blind woman makes a hunky stud her sexual hostage in her swanky mansion home."
22832,Ninja Assassin,2009-09-29,111.171,6.5,1189,['Action'],"Ninja Assassin follows Raizo, one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge."
39106,Dragon Ball Z: Bio-Broly,1994-07-09,111.406,5.7,411,"['Animation', 'Action', 'Science Fiction']","Jaga Bada, Mr. Satan's old sparring partner, has invited Satan to his personal island to hold a grudge match. Trunks and Goten decide to come for the adventure and Android #18 is following Satan for the money he owes her. Little do they know that Jaga Bada's scientist have found a way to resurrect Broly, the legendary Super Saiyan."
324552,John Wick: Chapter 2,2017-02-08,117.788,7.3,10409,"['Action', 'Thriller', 'Crime']","John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers."
49051,The Hobbit: An Unexpected Journey,2012-11-26,124.57,7.3,16165,"['Adventure', 'Fantasy', 'Action']","Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon."
10193,Toy Story 3,2010-06-16,123.48,7.8,12723,"['Animation', 'Family', 'Comedy']","Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy."
918832,Curious George: Cape Ahoy,2021-09-30,113.739,2.2,6,"['Animation', 'Adventure', 'Comedy']","With help from a local fisherman, his niece and an adorable baby seal, George embarks on a quest in search of the long-lost shipwreck of legendary sea captain Trumpet Tooter."
588921,AINBO: Spirit of the Amazon,2021-02-09,122.583,7.1,339,"['Adventure', 'Animation', 'Family', 'Fantasy']","An epic journey of a young hero and her Spirit Guides, 'Dillo' a cute and humorous armadillo and ""Vaca"" a goofy oversized tapir, who embark on a quest to save their home in the spectacular Amazon Rainforest."
335797,Sing,2016-11-23,119.046,7.1,6893,"['Animation', 'Comedy', 'Family', 'Music']",A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.
706972,Narco Sub,2021-01-22,114.563,6.6,237,"['Action', 'Drama', 'Crime']","A man will become a criminal to save his family.  Director: Shawn Welling  Writer: Derek H. Potts  Stars: Tom Vera, Tom Sizemore, Lee Majors |"
895001,The Whole Truth,2021-12-02,121.309,6.3,140,"['Drama', 'Horror', 'Mystery', 'Thriller']","When two siblings stumble on a strange hole in the wall of their grandparents' house, horrifying incidents reveal sinister secrets about their family."
439079,The Nun,2018-09-05,130.744,5.8,5325,"['Horror', 'Mystery', 'Thriller']","When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned."
39102,Dragon Ball Z: Lord Slug,1991-03-19,117.715,6.4,401,"['Action', 'Animation', 'Science Fiction']",A Super Namekian named Slug comes to invade Earth. But the Z Warriors do their best to stop Slug and his gang.
768447,Motherly,2022-08-04,116.332,6.8,4,"['Thriller', 'Horror']","Kate and her daughter Beth live alone in an isolated farmhouse in the woods, but when Kate slowly begins to suspect that something sinister is happening, her motherly instincts are put to the test."
561,Constantine,2005-02-08,121.936,7.0,5737,"['Fantasy', 'Action', 'Horror']","John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles."
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021-09-14,118.426,8.1,306,"['Animation', 'Comedy', 'Mystery', 'Family', 'Fantasy']","With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors."
27205,Inception,2010-07-15,112.395,8.4,32036,"['Action', 'Science Fiction', 'Adventure']","Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious."
373226,Belzebuth,2019-01-11,96.371,7.2,216,"['Horror', 'Fantasy']","While leading a police investigation of a massacre in a public school at the border of Mexico and U.S.A, special Agent Emanuel Ritter links this strange case to the coming and rising of the ancient demon Belzebuth. But in order to stop the trail of upcoming infanticides, Ritter shall have to confront himself before dealing with the forces of good and evil."
896221,Trolls Holiday in Harmony,2021-11-26,112.349,7.2,146,"['Animation', 'Fantasy', 'Family']","Queen Poppy plans the first annual Trolls Kingdom Secret Holiday Gift Swap, but things don't go quite as expected."
630586,Wrong Turn,2021-01-26,109.071,6.0,769,"['Horror', 'Thriller']","Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off course—and cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life."
725273,Solitary,2020-08-31,118.741,5.4,80,['Science Fiction'],"A man wakes up inside a room to discover he's a prisoner sent into space to form Earth's first colony, and worse - his cell mate Alana is hell bent on destroying everything."
685833,What Happened at the Carpenter's Shop,2020-03-05,122.364,2.0,1,[],"A rumour spread out all over the neighborhood. Yeon-joo, a beautiful, entertaining SNS celebrity, and also a woodworker is being watched and admired by Do-shik.  He decides to ask her for a date one weekend. Do-shik appeared and grasped Yeon-joo without her noticing him.  Meanwhile, the clueless, naïve, and honest bookkeeper of the carpenter shop is keeping two huge secrets no one would even thought of.  Finally, the great secret of Yeon-joo and Tae-ju is revealed, turning the tables around."
840882,The Weekend Away,2022-03-03,113.055,6.0,464,"['Thriller', 'Mystery']","When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception."
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,118.667,7.4,8115,"['Action', 'Thriller', 'Crime']","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn."
381749,Porn to Be Free,2016-06-24,111.278,5.5,69,['Documentary'],"Italy, 1970. An increasing legion of harmless warriors begins a peaceful struggle for sexual freedom through pornography, shaking and shocking religious authorities and conservative political institutions. They are ironic, happy, crazy. They are dreamers, defenders of definitive communion between body and soul. But they were censored and humiliated. They were mistreated and arrested for demanding loud a new cultural renaissance."
482008,Friend Couples: Swapping,2017-02-14,111.208,0.0,0,"['Romance', 'Drama']","I'm sick and tired of doing it with the same person! We've already seen everything; why don't we swap?  Seon-joo and Jae-yong and Tae-gyun and Ga-hee are two married couples from the same university. They go on a trip together and get drunk and talk about the good times they had and the times they had sex with each other's husband or wife. At first, they felt jealous over this but from some point on, they dream of something exciting once again."
503314,Dragon Ball Super: Broly,2018-12-14,114.241,7.8,2343,"['Action', 'Science Fiction', 'Animation']","Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix."
743439,PAW Patrol: Jet To The Rescue,2020-09-10,98.665,7.0,141,"['Family', 'Animation']","A royal relative steals a gem with the power to make things fly, the Paw Patrol takes to the skies to stop him and save Barkingburg."
603692,John Wick: Chapter 4,2023-03-22,124.448,0.0,0,"['Action', 'Thriller', 'Crime']","With the price on his head ever increasing, John Wick takes his fight against the High Table global as he seeks out the most powerful players in the underworld, from New York to Paris to Osaka to Berlin."
934761,A Perfect Pairing,2022-05-19,110.613,6.8,276,"['Comedy', 'Romance']","To land a major client, an LA wine exec travels to an Australian sheep station, where she signs on as a ranch hand and hits it off with a rugged local."
283566,Evangelion: 3.0+1.0 Thrice Upon a Time,2021-03-08,107.768,8.4,536,"['Animation', 'Action', 'Science Fiction', 'Drama']","In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each of them live a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion."
9732,The Lion King II: Simba's Pride,1998-10-24,110.537,7.0,3838,"['Family', 'Adventure', 'Animation']","The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?"
568160,Weathering with You,2019-06-19,112.049,8.1,1526,"['Animation', 'Drama', 'Fantasy', 'Romance']","The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky."
11970,Hercules,1997-06-20,100.132,7.5,6263,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']","Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!"
